Date,Dual Fuel,Hydro,Natural Gas,Nuclear,Other Fossil Fuels,Other Renewables,Wind,total,LMP,tempmax,tempmin,temp,coal_price,ura_price,dual_fuel,hydro,natural_gas,nuclear,other_fossil_fuels,other_renewables,wind,nextprice
2019-08-22,1819670.0,1008714.0,1182704.0,1508439.0,28827.0,76483.0,128099.0,5752936.0,34.23586805555556,91.9,73.9,81.5,59.75,25.3,31.630284084509196,17.533899212506448,20.558267986989602,26.22033340888896,0.5010832729583642,1.3294602964468927,2.226671737700541,21.88765306122449
2019-08-23,1334057.0,987013.0,1023471.0,1541521.0,20995.0,79017.0,55822.0,5041896.0,21.88765306122449,75.7,68.9,72.8,59.8,25.3,26.459431134636652,19.576226879729372,20.299327871895812,30.574232391941443,0.4164108105363538,1.5672080503048853,1.1071628609554818,12.95793103448276
2019-08-24,846818.0,842295.0,781428.0,1523409.0,15667.0,79540.0,21794.0,4110951.0,12.95793103448276,79.7,67.8,73.0,59.8,25.3,20.599077926251127,20.48905472237446,19.008448410112404,37.05733782767054,0.3811040316462055,1.9348321106235515,0.5301449713217209,12.449453924914677
2019-08-25,854509.0,823274.0,671557.0,1540342.0,14882.0,79952.0,28248.0,4012764.0,12.449453924914677,78.8,66.7,71.9,59.8,25.3,21.29477337815032,20.51638222432219,16.735521949459276,38.38606008227745,0.3708665647917495,1.9924421172040019,0.7039536837950101,14.243680555555557
2019-08-26,925961.0,841328.0,824473.0,1516294.0,14539.0,80241.0,47000.0,4249836.0,14.243680555555557,77.8,63.9,69.1,59.8,25.3,21.788158413642314,19.796716861544773,19.400113322019955,35.678882667472344,0.3421073189647789,1.8880963877194321,1.105925028636399,15.759212328767122
2019-08-27,950899.0,874498.0,888726.0,1544549.0,14748.0,77466.0,169304.0,4520190.0,15.759212328767122,75.7,66.6,70.0,59.65,25.3,21.03670420933633,19.34648764764313,19.661253177410686,34.170001703468216,0.3262694709735653,1.7137775182016683,3.745506272966402,17.238013698630137
2019-08-28,990754.0,878397.0,993514.0,1541524.0,112267.0,74676.0,100883.0,4692015.0,17.238013698630137,74.8,69.0,72.1,59.45,25.3,21.11574664616375,18.72110383278826,21.174569987521352,32.854200167731776,2.392724660939916,1.5915550142103125,2.150099690644638,17.584349315068494
2019-08-29,1019100.0,880941.0,997106.0,1539256.0,56133.0,79120.0,151811.0,4723467.0,17.584349315068494,85.7,69.0,76.3,59.4,25.3,21.57525393953213,18.650304956084167,21.10962138615555,32.58741936801929,1.1883855650944528,1.6750408121830849,3.2139739729313237,20.7321875
2019-08-30,1000883.0,912553.0,923606.0,1517807.0,5842.0,79441.0,260824.0,4700956.0,20.7321875,87.9,68.0,77.8,59.25,25.3,21.291052288087783,19.41207277838806,19.6471951662598,32.28719860385845,0.12427259476583061,1.6898903116727746,5.548318256967306,20.604251700680273
2019-08-31,1017109.0,964636.0,816855.0,1551136.0,6040.0,81314.0,80363.0,4517453.0,20.604251700680273,84.6,72.9,77.7,59.25,25.3,22.51509866289699,21.353537048420872,18.08220251544399,34.33651661677498,0.1337036600048744,1.7999965909993971,1.7789449054588946,14.670510204081634
2019-09-01,825245.0,932245.0,687611.0,1546948.0,1158.0,80479.0,69375.0,4143061.0,14.670510204081634,78.8,68.9,73.2,59.25,25.3,19.918726757824707,22.501358295231473,16.596690224932725,37.338286836713245,0.027950348788009637,1.9425009672799893,1.674486569229852,14.429655172413794
2019-09-02,867565.0,910823.0,745188.0,1529534.0,388.0,78526.0,150349.0,4282373.0,14.429655172413794,76.9,70.0,72.8,59.25,25.3,20.258977907809523,21.269118780638678,17.40128662309425,35.716972809234505,0.009060397120942056,1.8337029492760206,3.510880532826076,22.253413793103448
2019-09-03,1218894.0,963587.0,932448.0,1529300.0,5451.0,77549.0,31428.0,4758657.0,22.253413793103448,83.7,69.9,75.7,60.95,25.3,25.61424368261886,20.249137519262263,19.59477222249891,32.13721854716572,0.1145491259403651,1.6296404636854471,0.6604384388284342,34.985346534653466
2019-09-04,1487514.0,855658.0,1092643.0,1587064.0,5098.0,77977.0,271193.0,5377147.0,34.985346534653466,87.0,70.0,77.5,61.0,25.3,27.663629058309176,15.912862341312223,20.32012515186957,29.514982573472516,0.09480864108792265,1.4501556308577765,5.0434366030908215,20.967326732673268
2019-09-05,1136654.0,1010169.0,1016702.0,1596004.0,1134.0,79423.0,19472.0,4859558.0,20.967326732673268,77.0,67.8,72.1,61.15,25.3,23.390069631847176,20.787260899036497,20.921696993841827,32.84257539471697,0.02333545561139511,1.6343667469345977,0.4006948780115393,17.684846416382253
2019-09-06,917291.0,954550.0,801890.0,1539756.0,254.0,72442.0,36099.0,4322282.0,17.684846416382253,69.9,61.9,66.3,59.85,25.25,21.222377438584523,22.08439893556228,18.552468348895328,35.62368211976914,0.0058765254094943365,1.6760128098999558,0.8351838218792759,15.036610169491526
2019-09-07,807346.0,902810.0,571065.0,1549909.0,289.0,77078.0,63726.0,3972223.0,15.036610169491526,77.9,58.9,68.6,59.85,25.25,20.32479042591516,22.728079465830593,14.376458723490599,39.01868047186676,0.007275523050946536,1.9404247948818583,1.6042905949640793,16.580068027210885
2019-09-08,806876.0,921782.0,589575.0,1558649.0,289.0,75021.0,69728.0,4021920.0,16.580068027210885,79.8,65.8,71.7,59.85,25.25,20.061960456697296,22.91895413136015,14.65904344193818,38.75385388073358,0.007185622787126546,1.8653031387993795,1.73369932768429,22.308938906752413
2019-09-09,1176231.0,981304.0,846251.0,1645510.0,8148.0,79425.0,8853.0,4745722.0,22.308938906752413,78.9,67.9,72.6,59.2,25.2,24.785080120580176,20.677654527593482,17.831870471974547,34.67354387804426,0.17169147286756367,1.6736125714907026,0.1865469574492564,23.346986301369864
2019-09-10,1117791.0,990203.0,782054.0,1537177.0,479.0,72475.0,53506.0,4553685.0,23.346986301369864,78.8,69.9,72.7,60.5,25.25,24.546954828891327,21.74509216162295,17.174090873655075,33.75677061544661,0.010518953331203191,1.5915681475552217,1.1750044194976157,32.46498305084746
2019-09-11,1530419.0,970740.0,871978.0,1567504.0,295.0,68996.0,196754.0,5206686.0,32.46498305084746,89.8,70.0,78.5,59.85,25.15,29.393341561215713,18.644104906652714,16.747274561976656,30.105598839645793,0.005665792022027063,1.3251423266162008,3.7788720118708907,31.584413793103447
2019-09-12,1506550.0,922421.0,878884.0,1533458.0,931.0,67721.0,42184.0,4952149.0,31.584413793103447,80.9,64.9,75.4,60.0,24.95,30.42214602185839,18.626681063110176,17.747527386595195,30.965506086347567,0.018799918984667062,1.3675073185398905,0.8518322045641196,20.355408163265306
2019-09-13,973286.0,823299.0,720550.0,1571998.0,530.0,78382.0,212817.0,4380862.0,20.355408163265306,72.8,61.8,66.7,60.1,24.95,22.21676921117351,18.793082274675623,16.447676279234543,35.88330333162743,0.01209807567551774,1.789191259619682,4.857879567993696,19.58795918367347
2019-09-14,724335.0,942536.0,553433.0,1573777.0,292.0,81965.0,311172.0,4187510.0,19.58795918367347,74.8,64.9,70.8,60.1,24.95,17.297510931317177,22.50826863697042,13.21627888649818,37.582644578759215,0.006973117676136893,1.9573684600156178,7.430955388763251,19.65943143812709
2019-09-15,783464.0,991611.0,714301.0,1596953.0,297.0,82210.0,141923.0,4310759.0,19.65943143812709,85.7,71.0,76.8,60.1,24.95,18.1746184372636,23.003164871893787,16.570191003486855,37.045749947979004,0.006889737978857087,1.907088751656031,3.292297249741867,21.92155172413793
2019-09-16,1066579.0,971312.0,893363.0,1549975.0,4128.0,70003.0,30114.0,4585474.0,21.92155172413793,78.8,71.1,73.5,61.05,25.25,23.259950879669148,21.182368496691943,19.482456993540907,33.80184905638981,0.0900234087032224,1.5266251645958522,0.656726000409118,23.29126712328767
2019-09-17,991833.0,900883.0,883552.0,1549462.0,289.0,73128.0,33928.0,4433075.0,23.29126712328767,79.8,65.7,72.2,60.85,25.55,22.37347664995517,20.321853341078146,19.930905748267286,34.9523073712942,0.006519176869328851,1.6495998826999319,0.765337829835949,19.067945205479454
2019-09-18,782857.0,837872.0,766874.0,1551224.0,344.0,74853.0,28794.0,4042818.0,19.067945205479454,72.8,62.8,67.0,60.45,25.7,19.36414154681215,20.7249497751321,18.968798496494276,38.36986972948077,0.008508916305408752,1.8515055587463993,0.7122259770288941,20.630714285714287
2019-09-19,695541.0,926597.0,735750.0,1557492.0,288.0,76266.0,55630.0,4047564.0,20.630714285714287,74.4,57.5,64.8,60.25,25.75,17.184187822601444,22.89270781141447,18.177600156538603,38.47973744207627,0.007115390886963121,1.8842444492539219,1.3744069272283281,18.370376712328767
2019-09-20,777917.0,920272.0,666901.0,1562769.0,291.0,76366.0,71361.0,4075877.0,18.370376712328767,80.7,57.8,68.6,60.45,25.75,19.085880167630183,22.578502736956978,16.362147336634543,38.34190776610776,0.007139567754375316,1.8736090416859978,1.7508133832301611,17.820069444444446
2019-09-21,783690.0,838145.0,739567.0,1477747.0,286.0,76462.0,22260.0,3938157.0,17.820069444444446,84.7,63.0,73.0,60.45,25.75,19.899917651835615,21.28267105653736,18.779520471123927,37.52382142205097,0.007262280300150552,1.941568098986404,0.5652390191655641,17.75527397260274
2019-09-22,926870.0,841924.0,724851.0,1547174.0,290.0,75919.0,155796.0,4272824.0,17.75527397260274,87.0,66.9,75.9,60.45,25.75,21.69221105292425,19.704158186716793,16.96421383141454,36.209635594632495,0.006787080394605534,1.776787436131233,3.6462068177860822,31.137108843537412
2019-09-23,1267841.0,958575.0,1012688.0,1543853.0,290.0,74936.0,289738.0,5147921.0,31.137108843537412,88.0,71.1,79.0,60.0,25.8,24.628213991628854,18.62062374306055,19.671785950095195,29.98983473134106,0.005633342081201324,1.455655593782422,5.628252648010721,23.533682432432432
2019-09-24,1123231.0,971312.0,946972.0,1564544.0,308.0,74454.0,141472.0,4822293.0,23.533682432432432,79.7,68.0,73.1,60.1,25.75,23.292466882456125,20.142119112214875,19.63737997670403,32.443984635525055,0.006387003029471664,1.54395429726066,2.93370809280979,17.16339100346021
2019-09-25,811992.0,911782.0,792005.0,1503089.0,288.0,69742.0,61983.0,4150881.0,17.16339100346021,80.7,62.7,70.7,60.0,25.7,19.561919505762752,21.965987461456976,19.08040726775834,36.211324776595625,0.006938286113237166,1.680173437879814,1.4932492644332611,21.2534375
2019-09-26,935565.0,915477.0,784802.0,1528243.0,5089.0,73021.0,218259.0,4460456.0,21.2534375,82.1,65.9,70.9,60.0,25.7,20.974649228688726,20.524291686769246,17.594658483347892,34.2620350923762,0.11409147405556741,1.637074774417683,4.893199260344682,17.34855670103093
2019-09-27,788347.0,951857.0,725743.0,1548810.0,290.0,77437.0,95765.0,4188249.0,17.34855670103093,75.5,63.9,68.0,59.55,25.65,18.822830256749302,22.72684837983606,17.328076721321967,36.97989302928264,0.0069241346443346605,1.848911084321873,2.2865163938438235,20.465506756756756
2019-09-28,761602.0,926285.0,558888.0,1572455.0,295.0,77729.0,255219.0,4152473.0,20.465506756756756,81.6,65.5,72.7,59.55,25.65,18.34092599759228,22.306827762636868,13.459160360585127,37.867916299515976,0.007104200316293448,1.8718724962209266,6.146192883132533,22.853389830508476
2019-09-29,803316.0,934957.0,603922.0,1563525.0,829.0,75818.0,52313.0,4034680.0,22.853389830508476,79.1,66.2,73.7,59.55,25.65,19.910277890687738,23.17301496029425,14.968275055270801,38.75214391228053,0.02054685873476955,1.8791577027174398,1.2965836200144745,21.276689189189188
2019-09-30,748552.0,829410.0,664941.0,1572065.0,294.0,72830.0,85405.0,3973497.0,21.276689189189188,70.2,61.1,65.2,63.15,25.55,18.83861998637472,20.87355294341483,16.734402970481668,39.56376461338715,0.007399024083823393,1.8328942994042778,2.1493661628535268,30.650065359477125
2019-10-01,922037.0,931656.0,812263.0,1617286.0,307.0,79948.0,196757.0,4560254.0,30.650065359477125,80.6,63.3,71.7,62.7,25.7,20.218983416274618,20.429914649491014,17.8117929396038,35.46482279276549,0.006732081151620063,1.7531479606179832,4.314606160095468,56.219328859060404
2019-10-02,1391143.0,932125.0,838847.0,1562034.0,9924.0,76198.0,119120.0,4929391.0,56.219328859060404,92.0,70.6,78.6,62.05,25.45,28.22139692306818,18.909536695303743,17.017254261226185,31.688174056389524,0.20132304375936094,1.5457893277283137,2.416525692524695,22.5861937716263
2019-10-03,837110.0,938547.0,625070.0,1541039.0,373.0,73858.0,116239.0,4132236.0,22.5861937716263,69.7,53.3,57.2,62.05,25.4,20.258039473060105,22.7128121433529,15.126677179134976,37.29310233007021,0.009026589962431962,1.7873616124538871,2.8129806719654926,15.767993079584775
2019-10-04,598581.0,878443.0,601263.0,1538354.0,286.0,71959.0,137294.0,3826180.0,15.767993079584775,64.4,53.3,59.2,63.5,25.35,15.644350239664625,22.958747366825396,15.71444626232953,40.20600180859238,0.007474818226011322,1.8807008556837368,3.5882786486783163,11.919965986394557
2019-10-05,532787.0,816032.0,559604.0,1556197.0,291.0,73090.0,66347.0,3604348.0,11.919965986394557,59.3,45.3,52.6,63.5,25.35,14.781785776512146,22.640211211570026,15.525803834701865,43.17554797705438,0.00807358224011666,2.0278286114437343,1.8407490064777317,14.894671280276818
2019-10-06,578787.0,827209.0,558680.0,1479889.0,287.0,70978.0,311401.0,3827231.0,14.894671280276818,70.1,56.3,64.7,63.5,25.35,15.122865591337446,21.61377246369503,14.597498818336286,38.66735506688778,0.007498894109083042,1.8545522859738544,8.136456879660518,21.65144781144781
2019-10-07,718860.0,936137.0,864143.0,1515265.0,294.0,73240.0,107559.0,4215498.0,21.65144781144781,78.2,62.8,71.2,65.6,25.3,17.05278949248701,22.207032241505036,20.49919131737223,35.94510067375195,0.006974264962289153,1.7373985232586993,2.551513486662786,17.298571428571428
2019-10-08,734591.0,954279.0,898718.0,1509620.0,297.0,70502.0,57545.0,4225552.0,17.298571428571428,64.9,60.8,62.9,66.7,25.0,17.38449793068456,22.58353464825424,21.2686531842467,35.72598325615209,0.0070286674971696,1.6684684036547177,1.3618339095105207,14.498379310344827
2019-10-09,702863.0,895720.0,792667.0,1488833.0,289.0,68870.0,64474.0,4013716.0,14.498379310344827,61.0,53.9,57.9,66.55,25.0,17.51152797058885,22.316476801049202,19.748955830457362,37.09363093950843,0.007200310136541798,1.7158662944762408,1.6063418537833767,16.126145833333332
2019-10-10,725230.0,826090.0,760154.0,1513788.0,287.0,67542.0,46843.0,3939934.0,16.126145833333332,74.7,55.0,63.3,66.15,25.0,18.407161135186527,20.967102494610316,19.2935719227784,38.42165883997042,0.0072843859821002084,1.7142926759686836,1.188928545503554,16.372206896551724
2019-10-11,739832.0,937974.0,632004.0,1540862.0,289.0,69514.0,90770.0,4011245.0,16.372206896551724,65.0,57.7,61.4,66.3,24.95,18.443949447116793,23.38361281846409,15.755806489007776,38.41355987978795,0.007204745658766791,1.7329781651332692,2.2628884548313555,22.797241379310343
